delay,policy,seed,agents,rounds,mean_min_modulus,min_modulus,mean_sector_margin,min_sector_margin,mean_pair_separation,min_pair_separation,branch_crossing_samples
0,queue_aware,2026073729,24,120,0.9636562148949224,0.9568166869103679,-0.1713238039527754,-0.3471413774051293,0.0014334007258732467,3.8763348564740976e-05,3624
1,blind_delay,2026083700,24,120,0.9474091478551024,0.9253576173436917,-0.22461452598647025,-0.4276719580533621,0.0022553905977063166,8.485766753049023e-05,3643
1,queue_aware,2026083700,24,120,0.9474091478551024,0.9253576173436917,-0.22461452598647025,-0.4276719580533621,0.0022553905977063166,8.485766753049023e-05,3643
1,blind_delay,2026083701,24,120,0.9183534269332497,0.891608464833259,-0.16834126262787558,-0.3514901105605426,0.0010522099441704577,7.874187598659512e-06,3600
1,queue_aware,2026083701,24,120,0.9183534269332497,0.891608464833259,-0.16834126262787558,-0.3514901105605426,0.0010522099441704577,7.874187598659512e-06,3600
1,blind_delay,2026083702,24,120,0.9770155467421695,0.9059470249667222,-0.23176114151840913,-0.4265731899869652,0.0011690262659406557,2.565251761732126e-05,3654
1,queue_aware,2026083702,24,120,0.9770155467421695,0.9059470249667222,-0.23176114151840913,-0.4265731899869652,0.0011690262659406557,2.565251761732126e-05,3654
1,blind_delay,2026083703,24,120,0.9665008725056176,0.9581707936391645,-0.1818796426359622,-0.3573523878298586,0.000640261830965712,1.263188685836244e-05,3660
1,queue_aware,2026083703,24,120,0.9665008725056176,0.9581707936391645,-0.1818796426359622,-0.3573523878298586,0.000640261830965712,1.263188685836244e-05,3660
1,blind_delay,2026083704,24,120,0.9638118480752097,0.9430308245199089,-0.1705387373950493,-0.35028408916084847,0.0009568875874910091,1.0435236930355637e-05,3595
1,queue_aware,2026083704,24,120,0.9638118480752097,0.9430308245199089,-0.1705387373950493,-0.35028408916084847,0.0009568875874910091,1.0435236930355637e-05,3595
1,blind_delay,2026083705,24,120,0.94241813506955,0.9188773492035848,-0.16370581287398026,-0.33248571298469015,0.0011150512203434494,3.5923495849310255e-05,3629
1,queue_aware,2026083705,24,120,0.94241813506955,0.9188773492035848,-0.16370581287398026,-0.33248571298469015,0.0011150512203434494,3.5923495849310255e-05,3629
1,blind_delay,2026083706,24,120,0.9907415223326095,0.9815449652305975,-0.18681638780271023,-0.37416068803302394,0.0015753897623335066,4.447471424176681e-05,3634
1,queue_aware,2026083706,24,120,0.9907415223326095,0.9815449652305975,-0.18681638780271023,-0.37416068803302394,0.0015753897623335066,4.447471424176681e-05,3634
1,blind_delay,2026083707,24,120,0.9666798018389289,0.9583983522774983,-0.19421284987512583,-0.39508248016731207,0.001049825438234803,3.365455301305853e-05,3598
1,queue_aware,2026083707,24,120,0.9666798018389289,0.9583983522774983,-0.19421284987512583,-0.39508248016731207,0.001049825438234803,3.365455301305853e-05,3598
1,blind_delay,2026083708,24,120,0.9356210221206818,0.9143184171150008,-0.1904172544825232,-0.3794108071795409,0.0021690047620645555,2.847330561219092e-05,3665
1,queue_aware,2026083708,24,120,0.9356210221206818,0.9143184171150008,-0.1904172544825232,-0.3794108071795409,0.0021690047620645555,2.847330561219092e-05,3665
1,blind_delay,2026083709,24,120,0.941836945405422,0.9207152413621581,-0.1599737645553634,-0.34285439990768013,0.0011075156958954059,5.4241112618301e-05,3553
1,queue_aware,2026083709,24,120,0.941836945405422,0.9207152413621581,-0.1599737645553634,-0.34285439990768013,0.0011075156958954059,5.4241112618301e-05,3553
1,blind_delay,2026083710,24,120,0.9216020701987662,0.9058923692081856,-0.1505856809301325,-0.31699828767549104,0.001373438255337066,3.24382371220525e-05,3566
1,queue_aware,2026083710,24,120,0.9216020701987662,0.9058923692081856,-0.1505856809301325,-0.31699828767549104,0.001373438255337066,3.24382371220525e-05,3566
1,blind_delay,2026083711,24,120,0.940701482351385,0.8944076466721057,-0.17772299995660068,-0.3628448783774952,0.0010633554596192467,2.4107420018175813e-05,3614
1,queue_aware,2026083711,24,120,0.940701482351385,0.8944076466721057,-0.17772299995660068,-0.3628448783774952,0.0010633554596192467,2.4107420018175813e-05,3614
1,blind_delay,2026083712,24,120,0.9145579023374443,0.8952360372659867,-0.2074604743666394,-0.3748916531412536,0.00118427597281032,4.6851218041581544e-05,3693
1,queue_aware,2026083712,24,120,0.9145579023374443,0.8952360372659867,-0.2074604743666394,-0.3748916531412536,0.00118427597281032,4.6851218041581544e-05,3693
1,blind_delay,2026083713,24,120,0.9593491431594787,0.9096960825672784,-0.16658271829390708,-0.34538220566732186,0.0008704181432594081,5.236420285177738e-05,3588
1,queue_aware,2026083713,24,120,0.9593491431594787,0.9096960825672784,-0.16658271829390708,-0.34538220566732186,0.0008704181432594081,5.236420285177738e-05,3588
1,blind_delay,2026083714,24,120,0.9201992595029377,0.9131552000746586,-0.17703222260201462,-0.36720205486582513,0.0010924222851098249,8.364555215915223e-05,3604
1,queue_aware,2026083714,24,120,0.9201992595029377,0.9131552000746586,-0.17703222260201462,-0.36720205486582513,0.0010924222851098249,8.364555215915223e-05,3604
1,blind_delay,2026083715,24,120,0.9469899800664672,0.9333766349117173,-0.18292302525207965,-0.37434952028655266,0.0015264361048219974,4.3945443575583837e-05,3618
1,queue_aware,2026083715,24,120,0.9469899800664672,0.9333766349117173,-0.18292302525207965,-0.37434952028655266,0.0015264361048219974,4.3945443575583837e-05,3618
1,blind_delay,2026083716,24,120,0.943545185432073,0.9276394985517735,-0.16191231659584618,-0.327011769642363,0.0010777276495660712,5.431130986886168e-05,3659
1,queue_aware,2026083716,24,120,0.943545185432073,0.9276394985517735,-0.16191231659584618,-0.327011769642363,0.0010777276495660712,5.431130986886168e-05,3659
1,blind_delay,2026083717,24,120,0.9502708949478454,0.941155120941876,-0.17739394433886096,-0.35583933085222114,0.0011041876699413567,2.9661640405224608e-05,3642
1,queue_aware,2026083717,24,120,0.9502708949478454,0.941155120941876,-0.17739394433886096,-0.35583933085222114,0.0011041876699413567,2.9661640405224608e-05,3642
1,blind_delay,2026083718,24,120,0.9714507391569858,0.9485007433059476,-0.19851787697290024,-0.39397430305870923,0.0007084082200239962,3.400550829470606e-05,3638
1,queue_aware,2026083718,24,120,0.9714507391569858,0.9485007433059476,-0.19851787697290024,-0.39397430305870923,0.0007084082200239962,3.400550829470606e-05,3638
1,blind_delay,2026083719,24,120,0.9584128860161484,0.932413358062423,-0.18540466157999108,-0.36532830752068957,0.0013651661113960188,3.257269159926448e-05,3664
1,queue_aware,2026083719,24,120,0.9584128860161484,0.932413358062423,-0.18540466157999108,-0.36532830752068957,0.0013651661113960188,3.257269159926448e-05,3664
1,blind_delay,2026083720,24,120,0.9550711699446417,0.9449206277821045,-0.18814812483726306,-0.3825493045424979,0.0009862425531583208,2.6593399506193383e-05,3613
1,queue_aware,2026083720,24,120,0.9550711699446417,0.9449206277821045,-0.18814812483726306,-0.3825493045424979,0.0009862425531583208,2.6593399506193383e-05,3613
1,blind_delay,2026083721,24,120,0.9231919365534172,0.8707349209325855,-0.15549295637175115,-0.32207080591550263,0.0010604486724099906,1.9796238915724666e-05,3576
1,queue_aware,2026083721,24,120,0.9231919365534172,0.8707349209325855,-0.15549295637175115,-0.32207080591550263,0.0010604486724099906,1.9796238915724666e-05,3576
1,blind_delay,2026083722,24,120,0.9377841167493302,0.8939761804166054,-0.16401648231819,-0.3421938753046583,0.001086897071369437,1.2576321054740664e-05,3592
1,queue_aware,2026083722,24,120,0.9377841167493302,0.8939761804166054,-0.16401648231819,-0.3421938753046583,0.001086897071369437,1.2576321054740664e-05,3592
1,blind_delay,2026083723,24,120,0.931365795239216,0.8897522820905809,-0.199508158878392,-0.39725686416779876,0.00097511459819102,3.717118947401124e-05,3622
1,queue_aware,2026083723,24,120,0.931365795239216,0.8897522820905809,-0.199508158878392,-0.39725686416779876,0.00097511459819102,3.717118947401124e-05,3622
1,blind_delay,2026083724,24,120,0.9265904382075123,0.907673897991769,-0.16811357404053281,-0.34749448709944547,0.002149246021121569,7.358770805423956e-05,3622
1,queue_aware,2026083724,24,120,0.9265904382075123,0.907673897991769,-0.16811357404053281,-0.34749448709944547,0.002149246021121569,7.358770805423956e-05,3622
1,blind_delay,2026083725,24,120,0.9649206988849686,0.95420172826685,-0.21594480093302426,-0.4082101684501978,0.0006324421044220423,3.794181624771843e-06,3692
1,queue_aware,2026083725,24,120,0.9649206988849686,0.95420172826685,-0.21594480093302426,-0.4082101684501978,0.0006324421044220423,3.794181624771843e-06,3692
1,blind_delay,2026083726,24,120,0.9061382128333463,0.8578053691993874,-0.15998000374383323,-0.32877114986180855,0.0008964644430591846,1.1392911597235571e-05,3623
1,queue_aware,2026083726,24,120,0.9061382128333463,0.8578053691993874,-0.15998000374383323,-0.32877114986180855,0.0008964644430591846,1.1392911597235571e-05,3623
1,blind_delay,2026083727,24,120,0.9228080866923968,0.8730916201385551,-0.16911559552491415,-0.3488065346568119,0.001781046254885968,7.857841721531326e-05,3601
1,queue_aware,2026083727,24,120,0.9228080866923968,0.8730916201385551,-0.16911559552491415,-0.3488065346568119,0.001781046254885968,7.857841721531326e-05,3601
1,blind_delay,2026083728,24,120,0.9376955754796161,0.8515148973154457,-0.2069603682734974,-0.4021214947135613,0.0018740433577423255,5.126289399878054e-05,3645
1,queue_aware,2026083728,24,120,0.9376955754796161,0.8515148973154457,-0.2069603682734974,-0.4021214947135613,0.0018740433577423255,5.126289399878054e-05,3645
1,blind_delay,2026083729,24,120,0.9324664445394878,0.8987247234190814,-0.17770089897401548,-0.3773583906232137,0.0011002303084488472,3.265663658599413e-05,3560
1,queue_aware,2026083729,24,120,0.9324664445394878,0.8987247234190814,-0.17770089897401548,-0.3773583906232137,0.0011002303084488472,3.265663658599413e-05,3560
2,blind_delay,2026093700,24,120,0.9467293256281726,0.905225815065723,-0.10936590940550511,-0.2209047836792479,0.001738852488209565,7.78755747498438e-05,3608
2,queue_aware,2026093700,24,120,0.949628554363178,0.9249488172665308,-0.20424338570209866,-0.40987863860025464,0.0015625875027034432,4.641283041800306e-05,3589
2,blind_delay,2026093701,24,120,0.9540967539691194,0.9119366058283279,-0.06095945788102477,-0.13102259892910645,0.0015145387069018285,5.611996951545104e-05,3517
2,queue_aware,2026093701,24,120,0.9550267558977639,0.9386972237836596,-0.16372066394090146,-0.33290344659823257,0.0013499868095001493,6.429116556478387e-05,3639
2,blind_delay,2026093702,24,120,0.9437722311556058,0.8944697193809568,-0.10557981707343052,-0.21194303563358916,0.0014167526594282829,9.453513045880143e-06,3607
2,queue_aware,2026093702,24,120,0.9474446345870985,0.9302612237266907,-0.20090165832769782,-0.4016604693620707,0.0009122953521844043,2.8334155505503636e-05,3608
2,blind_delay,2026093703,24,120,0.9200391063443643,0.8976815789083512,-0.049370319266313786,-0.12224175480734507,0.0014988663691992985,3.020482744341791e-05,3353
2,queue_aware,2026093703,24,120,0.9236766794248934,0.9034206037448436,-0.15325612892433796,-0.3243795335563031,0.0007651813072078059,7.67669005031254e-06,3569
2,blind_delay,2026093704,24,120,0.9462840096347664,0.9268610965206443,-0.0847275484025011,-0.18741043027467927,0.0011435003696621596,6.55039161748631e-05,3567
2,queue_aware,2026093704,24,120,0.9493209448112528,0.9308278171905702,-0.1869319418213659,-0.3835398558069549,0.0006879901506154899,2.249888609129134e-05,3612
2,blind_delay,2026093705,24,120,0.9312970609350588,0.8800345615959111,-0.060301571412035446,-0.1481071086712663,0.0017753905680023751,0.00010091271692706716,3473
2,queue_aware,2026093705,24,120,0.9358533349957389,0.9084511762375079,-0.16471097117949618,-0.34697745560396903,0.000884799038127148,5.989530858388293e-05,3589
2,blind_delay,2026093706,24,120,0.9247727167087023,0.8858388147676594,-0.056330938631612495,-0.13905489505382768,0.0015656017606312117,5.304645095887025e-05,3474
2,queue_aware,2026093706,24,120,0.9254986638526617,0.9031325379811693,-0.15718511142103628,-0.33419786851082856,0.001232355033094925,6.360670481662724e-05,3574
2,blind_delay,2026093707,24,120,0.9840930989971832,0.9790805434728368,-0.07371566932205258,-0.172102313440291,0.00147341856544633,1.0931870480992637e-05,3471
2,queue_aware,2026093707,24,120,0.9851108374723834,0.9791072559278541,-0.17157752555700942,-0.36070614381601196,0.0010555901595155838,3.7780890655013115e-05,3550
2,blind_delay,2026093708,24,120,0.9445158912329303,0.9406619208848667,-0.1391210548967259,-0.2072884672319416,0.0015478610132965763,7.73183417920001e-05,3697
2,queue_aware,2026093708,24,120,0.9452176692499095,0.9396207606131767,-0.2274862837491676,-0.41077473941935494,0.0012207088282878554,2.555716632188759e-05,3697
2,blind_delay,2026093709,24,120,0.9566159060807133,0.9456782513522487,-0.12190420374616838,-0.1988940634240311,0.0012258013699123168,4.741032673759928e-05,3692
2,queue_aware,2026093709,24,120,0.9580351701338015,0.9438960865839464,-0.20669178646552908,-0.3768896753746909,0.000826481709643103,2.4024374641140626e-05,3694
2,blind_delay,2026093710,24,120,0.9557965188762002,0.9104942940993958,-0.09107639970715944,-0.18348840036183817,0.0010842400863545205,4.9726914149163896e-05,3584
2,queue_aware,2026093710,24,120,0.9584579761175165,0.9483301778273088,-0.19153050086079987,-0.38527978880114994,0.0010498586128263774,2.3864813489181993e-05,3620
2,blind_delay,2026093711,24,120,0.9356501150090798,0.9310487903374057,-0.07877531526515491,-0.1779505846008695,0.0030869690785577737,4.091055013907782e-06,3530
2,queue_aware,2026093711,24,120,0.9396209904086287,0.9322290905285018,-0.18387285957916052,-0.3761574856867975,0.0016924412892416131,1.628809113091231e-05,3610
2,blind_delay,2026093712,24,120,0.9427978532060398,0.9152940529559271,-0.10488743661792657,-0.19275388751103942,0.0015738913004514992,6.601343574459174e-05,3665
2,queue_aware,2026093712,24,120,0.9450135475520097,0.9328065110439729,-0.20276418406308583,-0.39535993703712485,0.0013699115621256394,1.5406494679287907e-05,3650
2,blind_delay,2026093713,24,120,0.9312336025410187,0.8844883118808751,-0.10126920914605458,-0.18708526504714795,0.002436219207220043,3.089412994882636e-05,3619
2,queue_aware,2026093713,24,120,0.9349278269863073,0.9124619133490562,-0.19764374938780271,-0.39022102643653866,0.0015835389749943073,4.710212441396217e-05,3638
2,blind_delay,2026093714,24,120,0.9278053089105622,0.8599236610798557,-0.07429435495760676,-0.17913041908217903,0.001984391651669707,6.380860118494219e-06,3506
2,queue_aware,2026093714,24,120,0.9355612702755655,0.8841792071479752,-0.17739936488381586,-0.3711352159377117,0.001482324873098556,2.5317354934527253e-05,3573
2,blind_delay,2026093715,24,120,0.9208212825107306,0.8995354055362247,-0.07847055986977154,-0.1470323008041576,0.002936488191380938,0.00040417946086989293,3652
2,queue_aware,2026093715,24,120,0.924633825097906,0.9068412720595123,-0.17611238120391398,-0.34785528562169205,0.001611747891832503,3.091000639900611e-05,3687
2,blind_delay,2026093716,24,120,0.9480020861312245,0.9193317460434588,-0.07421213158977598,-0.15984492388110755,0.0011604654021218138,3.719033099121007e-05,3581
2,queue_aware,2026093716,24,120,0.9499061355675532,0.9385421397344212,-0.16929371344101452,-0.3495303195700685,0.0011497233181665205,4.953385054857321e-05,3589
2,blind_delay,2026093717,24,120,0.9514152627572611,0.8894069469956146,-0.09197575720786011,-0.18045282020317735,0.0010403439779268229,2.79189010671227e-05,3619
2,queue_aware,2026093717,24,120,0.9549853339772661,0.8897272575719196,-0.19172079661262717,-0.37953424693790216,0.0007087104599092533,9.50571927705363e-06,3639
2,blind_delay,2026093718,24,120,0.9509262068161785,0.8824482411982363,-0.06562912067221974,-0.159580243998254,0.0014259879459815362,5.602988983543487e-05,3491
2,queue_aware,2026093718,24,120,0.9548657267005419,0.9178851345084813,-0.1712001911607449,-0.3586705241241587,0.0010495712396319868,1.7684483743720688e-05,3591
2,blind_delay,2026093719,24,120,0.923350024841446,0.878348928678692,-0.07712020973292162,-0.15291466669441672,0.001683990992422242,5.524386900864677e-05,3618
2,queue_aware,2026093719,24,120,0.9297103812361287,0.8888552206203676,-0.17306808143149385,-0.3414389348124441,0.001847286182050097,1.988746457175755e-05,3638
2,blind_delay,2026093720,24,120,0.9551733242942084,0.9142935875342261,-0.06402842020390452,-0.14151534596482562,0.0015287541165976161,7.498191344911688e-05,3552
2,queue_aware,2026093720,24,120,0.9596550337508507,0.9417613045086192,-0.16541993012734063,-0.3375601994268336,0.0008717804914624302,4.904755624403662e-05,3604
2,blind_delay,2026093721,24,120,0.9294359168675796,0.9185021787369666,-0.07230565781583072,-0.16903671063070588,0.002529366580445001,0.00011053702022690564,3545
2,queue_aware,2026093721,24,120,0.9337551854580907,0.9233897310713849,-0.17683763374650938,-0.3669714247671546,0.0015150732856823743,7.457783320252064e-05,3628
2,blind_delay,2026093722,24,120,0.9292798166608587,0.8705408428935353,-0.09148994294232024,-0.19068395781044337,0.0017041854215549517,4.1072241771041795e-05,3581
2,queue_aware,2026093722,24,120,0.9344291541960811,0.9190482112332522,-0.18933042786462875,-0.3872289657011638,0.0010662262172809478,2.5348330753927158e-05,3609
2,blind_delay,2026093723,24,120,0.9222895054010528,0.8584754553089429,-0.05524344243783852,-0.12147771054367859,0.0018127467943985676,6.636644709626806e-05,3420
2,queue_aware,2026093723,24,120,0.9269510418105675,0.8974388341452914,-0.15165050979802813,-0.31350994045495306,0.0014564878155202481,4.326772845265348e-05,3552
2,blind_delay,2026093724,24,120,0.9358628165534041,0.9174792551619994,-0.0816703881052671,-0.17359743395811264,0.001107115870548275,4.5359282260608086e-05,3583
2,queue_aware,2026093724,24,120,0.9374145841943189,0.9321555090033996,-0.18197071622889807,-0.3697593538453443,0.000570434087351612,1.2958417493835449e-05,3629
2,blind_delay,2026093725,24,120,0.9091986506504964,0.8410976392877683,-0.07725354253646323,-0.18103397791834266,0.002326581911159941,3.916949627213516e-05,3548
2,queue_aware,2026093725,24,120,0.9177738054855973,0.8725032175924078,-0.17800179187280368,-0.37468497298615566,0.0009078507046772796,3.2334991910170393e-05,3585
2,blind_delay,2026093726,24,120,0.919847347002631,0.8902760007524835,-0.08407988411860859,-0.18420999056744117,0.001472943846179801,1.4300540763275715e-05,3512
2,queue_aware,2026093726,24,120,0.9217944313615403,0.8949365068932233,-0.1868305316052699,-0.3837931531708966,0.0008465926094853939,1.5095057778095661e-05,3606
2,blind_delay,2026093727,24,120,0.9416195181459384,0.931678609217193,-0.07542055619004666,-0.16900259199603573,0.0014793332497524093,4.400384225255124e-05,3506
