topology,delay,policy,seed,agents,rounds,mean_spectral_edge,mean_loop_residual,mean_receipt_age,mean_disagreement
ring,1,blind_delay,2026083803,24,120,0.0,0.23529411764705888,0.0,0.3839519210174654
ring,1,queue_aware,2026083803,24,120,0.0,0.23529411764705888,0.0,0.3839519210174654
ring,1,blind_delay,2026083804,24,120,0.0,0.23529411764705888,0.0,0.38355996813427345
ring,1,queue_aware,2026083804,24,120,0.0,0.23529411764705888,0.0,0.38355996813427345
ring,1,blind_delay,2026083805,24,120,0.0,0.23529411764705888,0.0,0.36569115521518186
ring,1,queue_aware,2026083805,24,120,0.0,0.23529411764705888,0.0,0.36569115521518186
ring,1,blind_delay,2026083806,24,120,0.0,0.23529411764705888,0.0,0.38951066813254054
ring,1,queue_aware,2026083806,24,120,0.0,0.23529411764705888,0.0,0.38951066813254054
ring,1,blind_delay,2026083807,24,120,0.0,0.23529411764705888,0.0,0.3923027170699303
ring,1,queue_aware,2026083807,24,120,0.0,0.23529411764705888,0.0,0.3923027170699303
ring,1,blind_delay,2026083808,24,120,0.0,0.23529411764705888,0.0,0.3843138460526717
ring,1,queue_aware,2026083808,24,120,0.0,0.23529411764705888,0.0,0.3843138460526717
ring,1,blind_delay,2026083809,24,120,0.0,0.23529411764705888,0.0,0.3610024030561737
ring,1,queue_aware,2026083809,24,120,0.0,0.23529411764705888,0.0,0.3610024030561737
ring,1,blind_delay,2026083810,24,120,0.0,0.23529411764705888,0.0,0.36916717097917023
ring,1,queue_aware,2026083810,24,120,0.0,0.23529411764705888,0.0,0.36916717097917023
ring,1,blind_delay,2026083811,24,120,0.0,0.23529411764705888,0.0,0.39506999880465055
ring,1,queue_aware,2026083811,24,120,0.0,0.23529411764705888,0.0,0.39506999880465055
ring,1,blind_delay,2026083812,24,120,0.0,0.23529411764705888,0.0,0.36307621902477943
ring,1,queue_aware,2026083812,24,120,0.0,0.23529411764705888,0.0,0.36307621902477943
ring,1,blind_delay,2026083813,24,120,0.0,0.23529411764705888,0.0,0.3748712104590941
ring,1,queue_aware,2026083813,24,120,0.0,0.23529411764705888,0.0,0.3748712104590941
ring,1,blind_delay,2026083814,24,120,0.0,0.23529411764705888,0.0,0.3957947462462987
ring,1,queue_aware,2026083814,24,120,0.0,0.23529411764705888,0.0,0.3957947462462987
ring,2,blind_delay,2026093800,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.2946869932931211
ring,2,queue_aware,2026093800,24,120,0.0,0.23529411764705888,0.0,0.38380597841029634
ring,2,blind_delay,2026093801,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.3076615645277831
ring,2,queue_aware,2026093801,24,120,0.0,0.23529411764705888,0.0,0.3962927948019692
ring,2,blind_delay,2026093802,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.2822292585102448
ring,2,queue_aware,2026093802,24,120,0.0,0.23529411764705888,0.0,0.3727850169133703
ring,2,blind_delay,2026093803,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.2722935315339832
ring,2,queue_aware,2026093803,24,120,0.0,0.23529411764705888,0.0,0.3631112108092675
ring,2,blind_delay,2026093804,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.2834631411251706
ring,2,queue_aware,2026093804,24,120,0.0,0.23529411764705888,0.0,0.3767397806060147
ring,2,blind_delay,2026093805,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.28161007173266756
ring,2,queue_aware,2026093805,24,120,0.0,0.23529411764705888,0.0,0.37038536764092966
ring,2,blind_delay,2026093806,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.29001327962008266
ring,2,queue_aware,2026093806,24,120,0.0,0.23529411764705888,0.0,0.3782668189664325
ring,2,blind_delay,2026093807,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.2715971559284914
ring,2,queue_aware,2026093807,24,120,0.0,0.23529411764705888,0.0,0.3637401735947966
ring,2,blind_delay,2026093808,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.29369305903752985
ring,2,queue_aware,2026093808,24,120,0.0,0.23529411764705888,0.0,0.3813983655891057
ring,2,blind_delay,2026093809,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.266697460182874
ring,2,queue_aware,2026093809,24,120,0.0,0.23529411764705888,0.0,0.36430690808504124
ring,2,blind_delay,2026093810,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.277249353187034
ring,2,queue_aware,2026093810,24,120,0.0,0.23529411764705888,0.0,0.3687644684440855
ring,2,blind_delay,2026093811,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.2614273216811184
ring,2,queue_aware,2026093811,24,120,0.0,0.23529411764705888,0.0,0.3582078394329146
ring,2,blind_delay,2026093812,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.2892003388886021
ring,2,queue_aware,2026093812,24,120,0.0,0.23529411764705888,0.0,0.38493826084759397
ring,2,blind_delay,2026093813,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.27032994195968396
ring,2,queue_aware,2026093813,24,120,0.0,0.23529411764705888,0.0,0.362291172628764
ring,2,blind_delay,2026093814,24,120,1.4503016459925278,0.05015025961162795,0.9916666666666667,0.31104552674770125
ring,2,queue_aware,2026093814,24,120,0.0,0.23529411764705888,0.0,0.3985022943554972
ring,3,blind_delay,2026103800,24,120,1.4503016459925278,0.05015025961162795,1.975,0.2876435069076256
ring,3,queue_aware,2026103800,24,120,0.0,0.23529411764705888,0.0,0.3929570550131769
ring,3,blind_delay,2026103801,24,120,1.4503016459925278,0.05015025961162795,1.975,0.25043923808243845
ring,3,queue_aware,2026103801,24,120,0.0,0.23529411764705888,0.0,0.3624271538005184
ring,3,blind_delay,2026103802,24,120,1.4503016459925278,0.05015025961162795,1.975,0.2889243522005494
ring,3,queue_aware,2026103802,24,120,0.0,0.23529411764705888,0.0,0.39046096131728925
ring,3,blind_delay,2026103803,24,120,1.4503016459925278,0.05015025961162795,1.975,0.25763401849155326
ring,3,queue_aware,2026103803,24,120,0.0,0.23529411764705888,0.0,0.3618429500238211
ring,3,blind_delay,2026103804,24,120,1.4503016459925278,0.05015025961162795,1.975,0.29667791287019646
ring,3,queue_aware,2026103804,24,120,0.0,0.23529411764705888,0.0,0.39448031827672186
ring,3,blind_delay,2026103805,24,120,1.4503016459925278,0.05015025961162795,1.975,0.29918556437947763
ring,3,queue_aware,2026103805,24,120,0.0,0.23529411764705888,0.0,0.3965667834587104
ring,3,blind_delay,2026103806,24,120,1.4503016459925278,0.05015025961162795,1.975,0.2609181918415054
ring,3,queue_aware,2026103806,24,120,0.0,0.23529411764705888,0.0,0.37319866933262735
ring,3,blind_delay,2026103807,24,120,1.4503016459925278,0.05015025961162795,1.975,0.26760346270317253
ring,3,queue_aware,2026103807,24,120,0.0,0.23529411764705888,0.0,0.36691728945587504
ring,3,blind_delay,2026103808,24,120,1.4503016459925278,0.05015025961162795,1.975,0.2580838732838601
ring,3,queue_aware,2026103808,24,120,0.0,0.23529411764705888,0.0,0.3652343149835274
ring,3,blind_delay,2026103809,24,120,1.4503016459925278,0.05015025961162795,1.975,0.2923543325673815
ring,3,queue_aware,2026103809,24,120,0.0,0.23529411764705888,0.0,0.3933200145002785
ring,3,blind_delay,2026103810,24,120,1.4503016459925278,0.05015025961162795,1.975,0.2654986182446926
ring,3,queue_aware,2026103810,24,120,0.0,0.23529411764705888,0.0,0.3688754410105549
ring,3,blind_delay,2026103811,24,120,1.4503016459925278,0.05015025961162795,1.975,0.269935492537086
ring,3,queue_aware,2026103811,24,120,0.0,0.23529411764705888,0.0,0.36836524663669085
ring,3,blind_delay,2026103812,24,120,1.4503016459925278,0.05015025961162795,1.975,0.2935391140335502
ring,3,queue_aware,2026103812,24,120,0.0,0.23529411764705888,0.0,0.38937463515399756
ring,3,blind_delay,2026103813,24,120,1.4503016459925278,0.05015025961162795,1.975,0.2867567757356491
ring,3,queue_aware,2026103813,24,120,0.0,0.23529411764705888,0.0,0.3926290160873472
ring,3,blind_delay,2026103814,24,120,1.4503016459925278,0.05015025961162795,1.975,0.27007697195316743
ring,3,queue_aware,2026103814,24,120,0.0,0.23529411764705888,0.0,0.3709150568105227
ring,5,blind_delay,2026123800,24,120,1.4503016459925278,0.05015025961162795,3.9166666666666665,0.2648035795683115
ring,5,queue_aware,2026123800,24,120,0.0,0.23529411764705888,0.0,0.36954114763841245
ring,5,blind_delay,2026123801,24,120,1.4503016459925278,0.05015025961162795,3.9166666666666665,0.288989041827279
ring,5,queue_aware,2026123801,24,120,0.0,0.23529411764705888,0.0,0.3715352137974258
ring,5,blind_delay,2026123802,24,120,1.4503016459925278,0.05015025961162795,3.9166666666666665,0.2678985938280095
ring,5,queue_aware,2026123802,24,120,0.0,0.23529411764705888,0.0,0.37560995273156916
ring,5,blind_delay,2026123803,24,120,1.4503016459925278,0.05015025961162795,3.9166666666666665,0.29231222662282097
ring,5,queue_aware,2026123803,24,120,0.0,0.23529411764705888,0.0,0.3896220680713635
ring,5,blind_delay,2026123804,24,120,1.4503016459925278,0.05015025961162795,3.9166666666666665,0.30267449573698746
